,0
NTNames#EliakimSonOfAbiud,954
NTNames#EliakimSonOfMelea,955
NTNames#Eliezer,956
NTNames#Elijah,957
NTNames#Elisha,958
NTNames#Eliud,959
NTNames#Elizabeth,960
NTNames#Elmadam,961
NTNames#Emmaus,962
NTNames#EmmausGeodata,963
NTNames#Enoch,964
NTNames#Enos,965
NTNames#Epaenetus,966
NTNames#Epaphras,967
NTNames#Epaphroditus,968
NTNames#Ephesian,969
NTNames#Ephesians,970
NTNames#Ephesus,971
NTNames#EphesusGeodata,972
NTNames#Ephraim,973
NTNames#EphraimGeodata,974
NTNames#Epicurean,975
NTNames#Er,976
NTNames#Erastus,977
NTNames#ErastusTheTreasurer,978
NTNames#Esau,979
NTNames#Esli,980
NTNames#Ethiopia,981
NTNames#Ethiopian,982
NTNames#Ethiopians,983
NTNames#EthnicGroup,984
NTNames#EthnicityAttribute,985
NTNames#Eubulus,986
NTNames#Eunice,987
NTNames#Euodia,988
NTNames#Euphrates,989
NTNames#Eutychus,990
NTNames#Eve,991
NTNames#EvilSupernaturalBeing,992
NTNames#FairHavens,993
NTNames#FairHavensGeodata,994
NTNames#Felix,995
NTNames#Festus,996
NTNames#FixedHoliday,997
NTNames#Fortunatus,998
NTNames#Freedmen,999
NTNames#FreshWaterArea,1000
NTNames#Gabbatha,1001
NTNames#Gabriel,1002
NTNames#Gad,1003
NTNames#Gadara,1004
NTNames#Gadarenes,1005
NTNames#GaiusOfCorinth,1006
NTNames#GaiusOfDerbe,1007
NTNames#GaiusOfMacedonia,1008
NTNames#GaiusTheBeloved,1009
NTNames#Galatia,1010
NTNames#Galatians,1011
NTNames#Galilean,1012
NTNames#Galileans,1013
NTNames#Galilee,1014
NTNames#Gallio,1015
NTNames#Gamaliel,1016
NTNames#Gaza,1017
NTNames#GazaGeodata,1018
NTNames#Gennesaret,1019
NTNames#Gentile,1020
NTNames#Gentiles,1021
NTNames#GeographicArea,1022
NTNames#GeographicLocation,1023
NTNames#GeopoliticalArea,1024
NTNames#Gethsemane,1025
NTNames#Gideon,1026
NTNames#God,1027
NTNames#Gog,1028
NTNames#Golgotha,1029
NTNames#Gomorrah,1030
NTNames#GomorrahGeodata,1031
NTNames#Greece,1032
NTNames#Greek,1033
NTNames#GreekLanguage,1034
NTNames#Greeks,1035
NTNames#Group,1036
NTNames#GroupOfPeople,1037
NTNames#Hades,1038
NTNames#Hagar,1039
NTNames#Hamor,1040
NTNames#Haran,1041
NTNames#HaranGeodata,1042
NTNames#Hebrew,1043
NTNames#Hebrews,1044
NTNames#Heli,1045
NTNames#Hellenists,1046
NTNames#Hermas,1047
NTNames#Hermes,1048
NTNames#Hermogenes,1049
NTNames#HerodAgrippaI,1050
NTNames#HerodAgrippaII,1051
NTNames#HerodAntipas,1052
NTNames#HerodTheGreat,1053
NTNames#Herodians,1054
NTNames#Herodias,1055
NTNames#Herodion,1056
NTNames#Hezekiah,1057
NTNames#Hezron,1058
NTNames#Hierapolis,1059
NTNames#Hosea,1060
NTNames#Human,1061
NTNames#HumanAttribute,1062
NTNames#Hymenaeus,1063
NTNames#Iconium,1064
NTNames#IconiumGeodata,1065
NTNames#Idumea,1066
NTNames#Illyricum,1067
NTNames#Immanuel,1068
NTNames#Isaac,1069
NTNames#Isaiah,1070
NTNames#Iscariot,1071
NTNames#Island,1072
NTNames#Israel,1073
NTNames#Israelites,1074
NTNames#Issachar,1075
NTNames#ItalianCohort,1076
NTNames#Italy,1077
NTNames#Ituraea,1078
NTNames#Jacob,1079
NTNames#JacobSonOfMatthan,1080
NTNames#Jairus,1081
NTNames#Jambres,1082
NTNames#James,1083
NTNames#JamesSonOfAlphaeus,1084
NTNames#JamesSonOfZebedee,1085
NTNames#Jannai,1086
NTNames#Jannes,1087
NTNames#Jared,1088
NTNames#Jason,1089
NTNames#Jechoniah,1090
NTNames#Jehoshaphat,1091
NTNames#Jephthah,1092
NTNames#Jeremiah,1093
NTNames#Jericho,1094
NTNames#JerichoGeodata,1095
NTNames#Jerusalem,1096
NTNames#JerusalemGeodata,1097
NTNames#Jesse,1098
NTNames#Jesus,1099
NTNames#Jew,1100
NTNames#Jewish,1101
NTNames#Jews,1102
NTNames#Jezebel,1103
NTNames#Joanan,1104
NTNames#Joanna,1105
NTNames#Job,1106
NTNames#Joda,1107
NTNames#Joel,1108
NTNames#JohnMark,1109
NTNames#JohnOfTheSanhedrin,1110
NTNames#JohnSonOfZebedee,1111
NTNames#JohntheBaptist,1112
NTNames#JonahOfBethsaida,1113
NTNames#JonahTheProphet,1114
NTNames#Jonam,1115
NTNames#Joppa,1116
NTNames#JoppaGeodata,1117
NTNames#Joram,1118
NTNames#Jordan,1119
NTNames#Jorim,1120
NTNames#Josech,1121
NTNames#Joseph,1122
NTNames#JosephBarsabbas,1123
NTNames#JosephOfArimathea,1124
NTNames#JosephSonOfJonam,1125
NTNames#JosephSonOfMattathias,1126
NTNames#JosephThePatriarch,1127
NTNames#Joses,1128
NTNames#Joshua,1129
NTNames#JoshuaSonOfEliezer,1130
NTNames#Josiah,1131
NTNames#Jotham,1132
NTNames#Judah,1133
NTNames#JudahSonOfJoseph,1134
NTNames#Judaism,1135
NTNames#Judas,1136
NTNames#JudasOfAntioch,1137
NTNames#Jude,1138
NTNames#Judea,1139
NTNames#Judean,1140
NTNames#Julia,1141
NTNames#Julius,1142
NTNames#Junia,1143
NTNames#Kidron,1144
NTNames#Kish,1145
NTNames#Korah,1146
NTNames#LNID,1147
NTNames#Lamech,1148
NTNames#LandArea,1149
NTNames#Laodicea,1150
NTNames#LaodiceaGeodata,1151
NTNames#Laodiceans,1152
NTNames#Lasea,1153
NTNames#LaseaGeodata,1154
NTNames#Latin,1155
NTNames#Lazarus,1156
NTNames#Levi,1157
NTNames#LeviSonOfMelki,1158
NTNames#LeviSonOfSimeon,1159
NTNames#Levite,1160
NTNames#Levites,1161
NTNames#Libya,1162
NTNames#Linus,1163
NTNames#Lois,1164
NTNames#Lot,1165
NTNames#Lucius,1166
NTNames#LuciusOfCyrene,1167
NTNames#Luke,1168
NTNames#Lycaonia,1169
NTNames#Lycaonian,1170
NTNames#Lycia,1171
NTNames#Lydda,1172
NTNames#LyddaGeodata,1173
NTNames#Lydia,1174
NTNames#Lysanias,1175
NTNames#Lysias,1176
NTNames#Lystra,1177
NTNames#LystraGeodata,1178
NTNames#Maath,1179
NTNames#Macedonia,1180
NTNames#Macedonian,1181
NTNames#Macedonians,1182
NTNames#Magadan,1183
NTNames#Magog,1184
NTNames#Mahalaleel,1185
NTNames#Malchus,1186
NTNames#Malta,1187
NTNames#MaltaGeodata,1188
NTNames#Man,1189
NTNames#Manaen,1190
NTNames#Manasseh,1191
NTNames#ManassehThePatriarch,1192
NTNames#Martha,1193
NTNames#Mary,1194
NTNames#MaryMagdalene,1195
NTNames#MaryMotherOfJohnMark,1196
NTNames#MaryOfBethany,1197
NTNames#MaryOfRome,1198
NTNames#MaryWifeOfClopas,1199
NTNames#Mattatha,1200
NTNames#MattathaisSonOfAmos,1201
NTNames#MattathiasSonOfSemein,1202
NTNames#Matthan,1203
NTNames#MatthatSonOfLeviSonOfMelki,1204
NTNames#MatthatSonOfLeviSonOfSimeon,1205
NTNames#Matthias,1206
NTNames#Medes,1207
NTNames#MelchiSonOfAddi,1208
NTNames#MelchiSonOfJannai,1209
NTNames#Melchizedek,1210
NTNames#Melea,1211
NTNames#Menna,1212
NTNames#Mesopotamia,1213
NTNames#Methuselah,1214
NTNames#Michael,1215
NTNames#Midian,1216
NTNames#Miletus,1217
NTNames#MiletusGeodata,1218
NTNames#Mitylene,1219
NTNames#MityleneGeodata,1220
NTNames#Mnason,1221
NTNames#Moabite,1222
NTNames#Moloch,1223
NTNames#Moses,1224
NTNames#Mountain,1225
NTNames#MountofOlivesGeodata,1226
NTNames#Myra,1227
NTNames#MyraGeodata,1228
NTNames#Mysia,1229
NTNames#Naaman,1230
NTNames#Naggai,1231
NTNames#Nahor,1232
NTNames#Nahshon,1233
NTNames#Nahum,1234
NTNames#Nain,1235
NTNames#NainGeodata,1236
NTNames#Naphtali,1237
NTNames#Narcissus,1238
NTNames#Nathan,1239
NTNames#Nation,1240
NTNames#NaturalLanguage,1241
NTNames#Nazarene,1242
NTNames#Nazarenes,1243
NTNames#Nazareth,1244
NTNames#NazarethGeodata,1245
NTNames#Neapolis,1246
NTNames#NeapolisGeodata,1247
NTNames#Nereus,1248
NTNames#Neri,1249
NTNames#Nicanor,1250
NTNames#Nicodemus,1251
NTNames#Nicolaitans,1252
NTNames#Nicolatianism,1253
NTNames#Nicolaus,1254
NTNames#Nicopolis,1255
NTNames#Niger,1256
NTNames#Nineveh,1257
NTNames#NinevehGeodata,1258
NTNames#Noah,1259
NTNames#Nympha,1260
NTNames#Obed,1261
NTNames#Object,1262
NTNames#Olivet,1263
NTNames#Olympas,1264
NTNames#Omega,1265
NTNames#Onesimus,1266
NTNames#Onesiphorus,1267
NTNames#Organization,1268
NTNames#Pamphylia,1269
NTNames#Paphos,1270
NTNames#PaphosGeodata,1271
NTNames#Parmenas,1272
NTNames#Parthia,1273
NTNames#Parthians,1274
NTNames#PartyOfZealots,1275
NTNames#Passover,1276
NTNames#Patara,1277
NTNames#PataraGeodata,1278
NTNames#Patmos,1279
NTNames#Patrobas,1280
NTNames#Paul,1281
NTNames#Peleg,1282
NTNames#Pentecost,1283
NTNames#Perez,1284
NTNames#Perga,1285
NTNames#PergaGeodata,1286
NTNames#Pergamum,1287
NTNames#Persis,1288
NTNames#Phanuel,1289
NTNames#Pharaoh,1290
NTNames#Pharisee,1291
NTNames#Phariseeism,1292
NTNames#Pharisees,1293
NTNames#Philadelphia,1294
NTNames#PhiladelphiaGeodata,1295
NTNames#Philemon,1296
NTNames#Philetus,1297
NTNames#Philip,1298
NTNames#PhilipSonOfHerod,1299
NTNames#Philippi,1300
NTNames#PhilippiGeodata,1301
NTNames#Philippians,1302
NTNames#Philologus,1303
NTNames#Phlegon,1304
NTNames#Phoebe,1305
NTNames#Phoenicia,1306
NTNames#Phoenix,1307
NTNames#PhoenixGeodata,1308
NTNames#Phrygia,1309
NTNames#Phygelus,1310
NTNames#Pilate,1311
NTNames#Pisidia,1312
NTNames#PoliticalAttribute,1313
NTNames#PoliticalBeliefSystem,1314
NTNames#PoliticalOrganization,1315
NTNames#PontiusPilate,1316
NTNames#Pontus,1317
NTNames#Porcius,1318
NTNames#Priscilla,1319
NTNames#Prochorus,1320
NTNames#Ptolemais,1321
NTNames#Publius,1322
NTNames#Pudens,1323
NTNames#Puteoli,1324
NTNames#PuteoliGeodata,1325
NTNames#Pyrrhus,1326
NTNames#Quartus,1327
NTNames#Quirinius,1328
NTNames#Rachel,1329
NTNames#Rahab,1330
NTNames#Ram,1331
NTNames#Ramah,1332
NTNames#RamahGeodata,1333
NTNames#Rebecca,1334
NTNames#Region,1335
NTNames#Rehoboam,1336
NTNames#ReligiousBelief,1337
NTNames#ReligiousBeliefSystem,1338
NTNames#ReligiousOrganization,1339
NTNames#Rephan,1340
NTNames#ResidenceGroup,1341
NTNames#ResidencyAttribute,1342
NTNames#Reu,1343
NTNames#Reuben,1344
NTNames#Rhegium,1345
NTNames#RhegiumGeodata,1346
NTNames#Rhesa,1347
NTNames#Rhoda,1348
NTNames#Rhodes,1349
NTNames#RhodesGeodata,1350
NTNames#Roman,1351
NTNames#RomanCitizenship,1352
NTNames#Romans,1353
NTNames#Rome,1354
NTNames#Rufus,1355
NTNames#RufusOfRome,1356
NTNames#Ruth,1357
NTNames#Sabbath,1358
NTNames#Sadduceanism,1359
NTNames#Sadducees,1360
NTNames#Salamis,1361
NTNames#SalamisGeodata,1362
NTNames#Salem,1363
NTNames#SalemGeodata,1364
NTNames#Salim,1365
NTNames#SalimGeodata,1366
NTNames#Salmon,1367
NTNames#Salmone,1368
NTNames#SalmoneGeodata,1369
NTNames#Salome,1370
NTNames#SaltWaterArea,1371
NTNames#Samaria,1372
NTNames#SamariaGeodata,1373
NTNames#SamariaTheCity,1374
NTNames#Samaritan,1375
NTNames#Samaritans,1376
NTNames#Samos,1377
NTNames#Samothrace,1378
NTNames#Samson,1379
NTNames#Samuel,1380
NTNames#Sanhedrin,1381
NTNames#Sapphira,1382
NTNames#Sarah,1383
NTNames#Sardis,1384
NTNames#SardisGeodata,1385
NTNames#Satan,1386
NTNames#SaulSonOfKish,1387
NTNames#Sceva,1388
NTNames#Scripture,1389
NTNames#Scriptures,1390
NTNames#Scythian,1391
NTNames#SeaOfGalilee,1392
NTNames#SeaofGalileeGeodata,1393
NTNames#Secundus,1394
NTNames#Seleucia,1395
NTNames#SeleuciaGeodata,1396
NTNames#Semein,1397
NTNames#SergiusPaulus,1398
NTNames#Series,1399
NTNames#Serug,1400
NTNames#Seth,1401
NTNames#Sharon,1402
NTNames#Shealtiel,1403
NTNames#ShealtielSonOfNeri,1404
NTNames#Shechem,1405
NTNames#ShechemGeodata,1406
NTNames#Shelah,1407
NTNames#Shem,1408
NTNames#Sidon,1409
NTNames#SidonGeodata,1410
NTNames#Silas,1411
NTNames#Siloam,1412
NTNames#Silvanus,1413
NTNames#SimeonNiger,1414
NTNames#SimeonSonOfJudah,1415
NTNames#SimeonThePatriarch,1416
NTNames#SimeonTheProphet,1417
NTNames#SimonOfCyrene,1418
NTNames#SimonPeter,1419
NTNames#SimonTheTanner,1420
NTNames#SimonTheZealot,1421
NTNames#Sinai,1422
NTNames#Smyrna,1423
NTNames#SmyrnaGeodata,1424
NTNames#Sodom,1425
NTNames#SodomGeodata,1426
NTNames#Solomon,1427
NTNames#SonOfGod,1428
NTNames#Sopater,1429
NTNames#Sosipater,1430
NTNames#Sosthenes,1431
NTNames#Spain,1432
NTNames#Stachys,1433
NTNames#StateOrProvince,1434
NTNames#Stephanas,1435
NTNames#Stephen,1436
NTNames#Stoic,1437
NTNames#SupernaturalBeing,1438
NTNames#SupernaturalRegion,1439
NTNames#Susanna,1440
NTNames#Sychar,1441
NTNames#SycharGeodata,1442
NTNames#Syntyche,1443
NTNames#Syracuse,1444
NTNames#SyracuseGeodata,1445
NTNames#Syria,1446
NTNames#Syrian,1447
NTNames#Syrophoenician,1448
NTNames#Syrtis,1449
NTNames#Tabitha,1450
NTNames#Tamar,1451
NTNames#Tarsus,1452
NTNames#TarsusGeodata,1453
NTNames#Taverns,1454
NTNames#Terah,1455
NTNames#Tertius,1456
NTNames#Tertullus,1457
NTNames#Thaddaeus,1458
NTNames#Theophilus,1459
NTNames#Thessalonians,1460
NTNames#Thessalonica,1461
NTNames#ThessalonicaGeodata,1462
NTNames#Theudas,1463
NTNames#Thomas,1464
NTNames#Thyatira,1465
NTNames#ThyatiraGeodata,1466
NTNames#Tiberias,1467
NTNames#TiberiasGeodata,1468
NTNames#TiberiusCaesar,1469
NTNames#Timaeus,1470
NTNames#Timon,1471
NTNames#Timothy,1472
NTNames#Titius,1473
NTNames#Titus,1474
NTNames#Trachonitis,1475
NTNames#Tribe,1476
NTNames#TribeOfAsher,1477
NTNames#TribeOfBenjamin,1478
NTNames#TribeOfGad,1479
NTNames#TribeOfIssachar,1480
NTNames#TribeOfJoseph,1481
NTNames#TribeOfJudah,1482
NTNames#TribeOfLevi,1483
NTNames#TribeOfManasseh,1484
NTNames#TribeOfNaphtali,1485
NTNames#TribeOfReuben,1486
NTNames#TribeOfSimeon,1487
NTNames#TribeOfZebulun,1488
NTNames#Troas,1489
NTNames#TroasGeodata,1490
NTNames#Trophimus,1491
NTNames#Tryphaena,1492
NTNames#Tryphosa,1493
NTNames#Tychicus,1494
NTNames#Tyrannus,1495
NTNames#Tyre,1496
NTNames#TyreGeodata,1497
NTNames#Urbanus,1498
NTNames#Uriah,1499
NTNames#Uzziah,1500
NTNames#WaterArea,1501
NTNames#Woman,1502
NTNames#Zacchaeus,1503
NTNames#Zadok,1504
NTNames#Zarephath,1505
NTNames#Zealot,1506
NTNames#Zebedee,1507
NTNames#Zebulun,1508
NTNames#Zechariah,1509
NTNames#ZechariahSonOfBarachiah,1510
NTNames#Zenas,1511
NTNames#Zerah,1512
NTNames#Zerubbabel,1513
NTNames#Zeus,1514
NTNames#Zion,1515
NTNames#altitude,1516
NTNames#antagonistOf,1517
NTNames#childOf,1518
NTNames#collaboratesWith,1519
NTNames#description,1520
NTNames#enemyOf,1521
NTNames#ethnicity,1522
NTNames#ethnicityOf,1523
NTNames#hasAntagonist,1524
NTNames#hasEnemy,1525
NTNames#hasOnlyGenealogyMention,1526
NTNames#knows,1527
NTNames#latitude,1528
NTNames#location,1529
NTNames#locationOf,1530
NTNames#longitude,1531
NTNames#member,1532
NTNames#memberOf,1533
NTNames#name_en,1534
NTNames#name_grc,1535
NTNames#nativePlace,1536
NTNames#nativePlaceOf,1537
NTNames#occupation,1538
NTNames#parentOf,1539
NTNames#politicalBelief,1540
NTNames#possiblySamePersonAs,1541
NTNames#relativeOf,1542
NTNames#religiousBelief,1543
NTNames#religiousBeliefOf,1544
NTNames#residentPlace,1545
NTNames#residentPlaceOf,1546
NTNames#siblingOf,1547
NTNames#spouseOf,1548
NTNames#subregion,1549
NTNames#subregionOf,1550
NTNames#visitedPlace,1551
NTNames#visitedPlaceOf,1552
Na2c1ecee800843b8a4591e69824d6b31,1553
Na30673d3a2964788b0c93c60beb98743,1554
Na3158eaa6ec24fd383af301958cd25e4,1555
Naa32aef2a7aa4c4e9dd469bf792e9896,1556
Naaman,1557
Naggai,1558
Nahor,1559
Nahshon,1560
Nahum,1561
Nain,1562
Naphtali,1563
Narcissus,1564
Nathan,1565
Nation,1566
Natural Language,1567
Nazarene,1568
Nazarenes,1569
Nazareth,1570
Nb72911bc749b4b3387b998ed0e8f1f50,1571
Nbabfede6c4634dbf8c9737db9d37e292,1572
Nd5e3e1654c7a44f48ba0c25e54d2f5ca,1573
Nd85535914f1e40969a6c8bfb65290e74,1574
Ndbc408a48f774e138e674f48afa82c2f,1575
Nddb82e87d6094ec19445ec96e63148db,1576
Nde9b549186df48aca1ac4b87b41767e5,1577
Neapolis,1578
Nereus,1579
Neri,1580
Nf4b0cdd267f5406193bc14467a5a9b8e,1581
Nf6b64b4a4cbc4cac9c18bdd8bdb4a17a,1582
Nicanor,1583
Nicodemus,1584
Nicolaitans,1585
Nicolatianism,1586
Nicolaus,1587
Nicopolis,1588
Niger,1589
Nineveh,1590
Noah,1591
"Not mentioned in the New Testament: of the people of Moab, a non-Jewish group.",1592
"Not named in the New Testament, but referred to in Matt.1.6 as ""the wife of Uriah"". Since Uriah was a Hittite, it's not clear what her religiousBelief might have been. ",1593
Not named in the New Testament.,1594
Not referenced as a belief system in the New Testament.,1595
Not the same as the psalmist and leader of King David's choir in 1Chr.6.39.,1596
Nympha,1597
Obed,1598
Object,1599
Of the country of Ethiopia. ,1600
Of the country of Syria.,1601
Of the region of Macedonia (and therefore also Greek).,1602
Olivet,1603
Olympas,1604
Omega,1605
"One could infer that Andrew followed Jesus back from Bethany to Galilee in his early ministry, and therefore visited Cana and Capernaum. But this is not explicitly described.",1606
"One might infer Rhoda was a Christian because of her mistress' faith, and her joy in seeing Peter after his release.",1607
One of Jesus' twelve apostles,1608
"One of Jesus' twelve apostles, and the first one called.",1609
One of Paul's companions,1610
One of the 12 Patriarchs of Israel,1611
"One of the 12 Patriarchs of Israel, after whom the land of Judea took its name.",1612
"One of the Twelve, also known as Matthew. ",1613
One of the ancestors of Jesus mentioned in Luke's geneaology,1614
One of the ancestors of Jesus mentioned in Matthew and Luke's geneaologies,1615
One of the ancestors of Jesus mentioned in Matthew's geneaology,1616
One of the emperors of Rome,1617
One of the sons of Judah,1618
"One of the twelve sons of Jacob, whose name is adopted for one of the Twelve Tribes of Israel.",1619
One who worked hard in the Lord among the Roman Christians,1620
Onesimus,1621
Onesiphorus,1622
Only used in the New Testament to refer to those whose place of birth is Egypt. ,1623
Organization,1624
Pamphylia,1625
Paphos,1626
Parmenas,1627
"Part of the ancient empire of Persia, though under Roman domination in New Testmament times.",1628
Parthians,1629
Party of Zealots,1630
Passover,1631
Patara,1632
Patmos,1633
Patrobas,1634
Paul,1635
"Paul describes Archippus as ""our fellow soldier"" in Philemon 1:2, perhaps based on service together in Ephesus (RWP).",1636
"Paul mentions that Epaphras ""worked hard"" for those in Laodicea and Hierapolis, so it's possible (but not certain) he visited there as well. ",1637
Paul's commendation of Phoebe in Romans strongly suggests she delivered the letter,1638
"Paul's description of Andronicus as ""my kinsman"" is taken in the general snese (e.g. coming from the same region), rather than literally. As a ""fellow-prisoner"", he and Junia are assumed to be collaborators with Paul. ",1639
"Paul's description of Herodian as ""my kinsman"" is taken in the general snese (e.g. coming from the same region), rather than literally. ",1640
Peleg,1641
Pentecost,1642
Perez,1643
Perga,1644
Pergamum,1645
Persis,1646
Phanuel,1647
Pharaoh,1648
"Pharaoh is actually a title rather than a personal name, but in the New Testament it refers to a single individual.",1649
Pharisee,1650
Phariseeism,1651
Pharisees,1652
Philadelphia,1653
Philemon,1654
Philetus,1655
Philip,1656
Philippi,1657
Philippians,1658
Philologus,1659
Phlegon,1660
Phoebe,1661
Phoenicia,1662
Phoenix,1663
Phrygia,1664
Phygelus,1665
Pilate,1666
Pisidia,1667
"Places that a human visited. For current purposes, only instances which are explicitly mentioned in Scripture are included, not those that might be inferred (e.g. if going from from A to B implies visiting C, C would not be listed). ",1668
Political Organization,1669
Political attribute,1670
Political belief system,1671
Pontius Pilate,1672
Pontus,1673
Porcius,1674
Priestly leader,1675
Prisca,1676
Prisca is the diminutive form of Priscilla. Brownrigg notes that Paul always uses this form.,1677
Priscilla,1678
"Probably an early Christian known to Mark, who mentions him as the son of Simon of Cyrene, who was compelled to carry Jesus' cross",1679
Probably of Jewish ethnicity,1680
Prochorus,1681
Properly Antonius Felix,1682
Ptolemais,1683
Publius,1684
Pudens,1685
Puteoli,1686
Pyrrhus,1687
Quartus,1688
Quirinius,1689
Rachel,1690
Rahab,1691
Ram,1692
Ramah,1693
Rebecca,1694
Region,1695
Rehoboam,1696
Religious Organization,1697
Religious belief,1698
Religious belief system,1699
Rephan,1700
Residence Group,1701
"Residence in Jerusalem is assumed by the account in Acts 5, where the church is still primarily Jersualem-based. ",1702
Residency attribute,1703
Reu,1704
Reuben,1705
Rhegium,1706
Rhesa,1707
Rhoda,1708
Rhodes,1709
Roman,1710
Roman Emperor at the time of Jesus' birth,1711
Roman Emperor at the time of Jesus' ministry,1712
Roman Emperor during Paul's ministry,1713
Romans,1714
Rome,1715
Rome as ResidentPlace because Paul was imprisoned there when writing to Timothy.,1716
Rufus,1717
Ruth,1718
SUMO.owl,1719
SUMO.owl#Agent,1720
SUMO.owl#BeliefGroup,1721
SUMO.owl#Character,1722
SUMO.owl#City,1723
SUMO.owl#ContentBearingObject,1724
SUMO.owl#FreshWaterArea,1725
SUMO.owl#GeographicArea,1726
SUMO.owl#GeopoliticalArea,1727
SUMO.owl#Group,1728
SUMO.owl#GroupOfPeople,1729
SUMO.owl#Human,1730
SUMO.owl#Island,1731
SUMO.owl#LandArea,1732
SUMO.owl#Nation,1733
SUMO.owl#NaturalLanguage,1734
"SUMO.owl#Object, this ""Corresponds roughly to the class of ordinary ",1735
SUMO.owl#Organization,1736
SUMO.owl#PoliticalOrganization,1737
SUMO.owl#Proposition.,1738
"SUMO.owl#Region: ""A topographic location.  Regions encompass surfaces of Objects, imaginary places, and GeographicAreas. """,1739
SUMO.owl#ReligiousOrganization,1740
SUMO.owl#SaltWaterArea,1741
SUMO.owl#Series,1742
SUMO.owl#StateOrProvince,1743
"SUMO.owl#TimeInterval, but is specified within MILO.",1744
SUMO.owl#WaterArea,1745
"SUO 1.55: July 14, 2003",1746
Sabbath,1747
Sadduceanism,1748
Sadducees,1749
Salamis,1750
Salem,1751
Salim,1752
Salmon,1753
Salmone,1754
Salome,1755
Salt Water Area,1756
Samaria,1757
Samaria was both a province in Palestine and a city of the same name.,1758
Samaritan,1759
Samaritans,1760
Samos,1761
Samothrace,1762
Samson,1763
Samuel,1764
Sanhedrin,1765
Sapphira,1766
Sarah,1767
Sardis,1768
Satan,1769
Saul,1770
Sceva,1771
Scripture,1772
Scriptures,1773
Scythian,1774
Sea of Galilee,1775
Secundus,1776
See OT descriptions in 2 Kings 16; Isa. 7-9; 2 Chr. 28.,1777
See comment on DemetriusTheSilversmith. Keener suggests that 3John is a letter of support which Demetrius carried to Gaius. ,1778
"See the comment on Joseph for why Heli is listed as parentOf Mary, not Joseph, despite Luke 3:23.",1779
"See the note on Joseph for why Mary is childOf Heli. She is described by John as standing at the foot of Jesus' cross with two other Marys. Her relationship to John assumes he is the ""beloved discipled"" described in John's gospel. ",1780
Seleucia,1781
Self-documenting,1782
Semein,1783
Sergius Paulus,1784
Series,1785
Serug,1786
Seth,1787
Sharon,1788
Shealtiel,1789
Shechem,1790
Shelah,1791
Shem,1792
Sidon,1793
Silas,1794
Siloam,1795
Silvanus,1796
Simeon,1797
Simon,1798
Simon Peter,1799
Simon Peter stayed at Simon the Tanner's house in Joppa,1800
"Simon the Zealot was also known as Simon the Cananaean (but the term is one of political, not geographic, affiliation).",1801
Simon was forced to carry Jesus' cross by the Romans who were taking him to be cruficied,1802
Sinai,1803
"Since Paul's Epistle to the Romans was written from Corinth, this is assumed to be the one Paul describes as ""host to me and the whole church""",1804
"Smith notes that Bernice ""lived  under circumstances of great suspicion"" with her brother Herod Agrippa II, i.e. they may have had an incestuous relationship. ",1805
Smyrna,1806
Sodom,1807
Solomon,1808
"Sometimes used synomymously with Gentile, but certainly means non-Jewish in ethnicity.",1809
Son of God,1810
Sons of Thunder,1811
Sopater,1812
Sosipater,1813
Sosthenes,1814
Spain,1815
"Speaking on behalf of the Sanhedrin does not imply Tertullus was Jewish: more likely (but not certain), he was a Roman, hired for his familiarity with Roman law. But the account describes him as traveling from Jerusalem with the others.",1816
Stachys,1817
State or Province,1818
Stephanas,1819
Stephen,1820
Stoic,1821
Subclass for the Twelve Tribes of Israel,1822
Supernatural Being,1823
Supernatural beings that work to support God's purposes as his agents.,1824
Susanna,1825
Sychar,1826
Syntyche,1827
Syracuse,1828
Syria,1829
Syrian,1830
Syrophoenician,1831
Syrtis,1832
"TODO: Cleopas knew the 11, and the women who went to the tomb",1833
Tabitha,1834
Tamar,1835
"Tamar was not actually his spouse, but his daughter-in-law (Gen 38).",1836
Tarsus,1837
Taverns,1838
Terah,1839
Tertius,1840
Tertullus,1841
Thaddaeus,1842
"That both James the Less and Levi had fathers named Alphaeus has led some to speculate they were brothers, but this seems unlikely.",1843
The Apostle Paul was known earlier as Saul: he was given the name Paul when he was converted.,1844
The Aramaic name Tabitha corresponds to the Greek form Dorcas. She probably also knew Simon the Tanner. ,1845
The Church in Laodicea met in her house. Some manuscript variants indicate a man rather than a woman. ,1846
The Jewish supreme council,1847
The altitude component of a GeographicLocation,1848
"The attribute of ascribing to a PoliticalBeliefSystem, or belonging to a political party or system.",1849
The attribute of ascribing to a ReligiousBeliefSystem (which includes philosophies).,1850
"The attribute of belonging to a particular ethnic group, or originating from a GeographicArea. Unlike Residency, which can change, Ethnicity is considered permanent.",1851
"The attribute of living in a particular City or Province. Unlike Ethnicity, which is permanent, Residency can change.",1852
"The beliefs of one of the main Jewish sects during the life of Jesus. In the New Testament the name of the sect is used, though not the belief system per se.",1853
"The circumstances behind his ""turning away"" from Paul are unknown. Likewise, Paul's description of him as being ""is Asia"" isn't specific enough to assign a place. ",1854
